pt,eta,efficiency
"[120, 160)","[1.32, 1.44)",
"[120, 160)","[1.44, 1.56)",
"[120, 160)","[1.56, 1.68)",
"[120, 160)","[1.68, 1.8)",
"[120, 160)","[1.8, 1.92)",
"[120, 160)","[1.92, 2.04)",
"[120, 160)","[2.04, 2.16)",
"[120, 160)","[2.16, 2.28)",
"[120, 160)","[2.28, 2.4)",
"[120, 160)","[2.4, 2.52)",
"[120, 160)","[2.52, 2.64)",
"[120, 160)","[2.64, 2.76)",
"[120, 160)","[2.76, 2.88)",
"[120, 160)","[2.88, 3)",
"[160, 200)","[-3, -2.88)",
"[160, 200)","[-2.88, -2.76)",0.07309004695272187
"[160, 200)","[-2.76, -2.64)",0.0
"[160, 200)","[-2.64, -2.52)",0.0
"[160, 200)","[-2.52, -2.4)",0.0
"[160, 200)","[-2.4, -2.28)",0.0
"[160, 200)","[-2.28, -2.16)",
"[160, 200)","[-2.16, -2.04)",0.0
"[160, 200)","[-2.04, -1.92)",
"[160, 200)","[-1.92, -1.8)",0.0
"[160, 200)","[-1.8, -1.68)",
"[160, 200)","[-1.68, -1.56)",
"[160, 200)","[-1.56, -1.44)",
"[160, 200)","[-1.44, -1.32)",
"[160, 200)","[-1.32, -1.2)",
"[160, 200)","[-1.2, -1.08)",
"[160, 200)","[-1.08, -0.96)",
"[160, 200)","[-0.96, -0.84)",
"[160, 200)","[-0.84, -0.72)",
"[160, 200)","[-0.72, -0.6)",
"[160, 200)","[-0.6, -0.48)",
"[160, 200)","[-0.48, -0.36)",
"[160, 200)","[-0.36, -0.24)",
"[160, 200)","[-0.24, -0.12)",
"[160, 200)","[-0.12, 0)",
"[160, 200)","[0, 0.12)",
"[160, 200)","[0.12, 0.24)",
"[160, 200)","[0.24, 0.36)",
"[160, 200)","[0.36, 0.48)",
"[160, 200)","[0.48, 0.6)",
"[160, 200)","[0.6, 0.72)",
"[160, 200)","[0.72, 0.84)",
"[160, 200)","[0.84, 0.96)",
"[160, 200)","[0.96, 1.08)",
"[160, 200)","[1.08, 1.2)",
"[160, 200)","[1.2, 1.32)",
"[160, 200)","[1.32, 1.44)",
"[160, 200)","[1.44, 1.56)",
"[160, 200)","[1.56, 1.68)",
"[160, 200)","[1.68, 1.8)",
"[160, 200)","[1.8, 1.92)",
"[160, 200)","[1.92, 2.04)",
"[160, 200)","[2.04, 2.16)",
"[160, 200)","[2.16, 2.28)",
"[160, 200)","[2.28, 2.4)",
"[160, 200)","[2.4, 2.52)",
"[160, 200)","[2.52, 2.64)",
"[160, 200)","[2.64, 2.76)",
"[160, 200)","[2.76, 2.88)",
"[160, 200)","[2.88, 3)",
"[200, 240)","[-3, -2.88)",
"[200, 240)","[-2.88, -2.76)",0.13272952244746333
"[200, 240)","[-2.76, -2.64)",0.11860079216920724
"[200, 240)","[-2.64, -2.52)",0.02598627330317139
"[200, 240)","[-2.52, -2.4)",0.16841511347187021
"[200, 240)","[-2.4, -2.28)",0.01923291264102385
"[200, 240)","[-2.28, -2.16)",0.14962362742012952
"[200, 240)","[-2.16, -2.04)",0.0
"[200, 240)","[-2.04, -1.92)",
"[200, 240)","[-1.92, -1.8)",
"[200, 240)","[-1.8, -1.68)",
"[200, 240)","[-1.68, -1.56)",
"[200, 240)","[-1.56, -1.44)",
"[200, 240)","[-1.44, -1.32)",
"[200, 240)","[-1.32, -1.2)",
"[200, 240)","[-1.2, -1.08)",
"[200, 240)","[-1.08, -0.96)",
"[200, 240)","[-0.96, -0.84)",
"[200, 240)","[-0.84, -0.72)",
"[200, 240)","[-0.72, -0.6)",
"[200, 240)","[-0.6, -0.48)",
"[200, 240)","[-0.48, -0.36)",
"[200, 240)","[-0.36, -0.24)",
"[200, 240)","[-0.24, -0.12)",
"[200, 240)","[-0.12, 0)",
"[200, 240)","[0, 0.12)",
"[200, 240)","[0.12, 0.24)",
"[200, 240)","[0.24, 0.36)",
"[200, 240)","[0.36, 0.48)",
"[200, 240)","[0.48, 0.6)",
"[200, 240)","[0.6, 0.72)",
"[200, 240)","[0.72, 0.84)",
"[200, 240)","[0.84, 0.96)",
"[200, 240)","[0.96, 1.08)",
"[200, 240)","[1.08, 1.2)",
"[200, 240)","[1.2, 1.32)",
"[200, 240)","[1.32, 1.44)",
"[200, 240)","[1.44, 1.56)",
"[200, 240)","[1.56, 1.68)",
"[200, 240)","[1.68, 1.8)",
"[200, 240)","[1.8, 1.92)",
"[200, 240)","[1.92, 2.04)",
"[200, 240)","[2.04, 2.16)",
"[200, 240)","[2.16, 2.28)",
"[200, 240)","[2.28, 2.4)",
"[200, 240)","[2.4, 2.52)",
"[200, 240)","[2.52, 2.64)",
"[200, 240)","[2.64, 2.76)",
"[200, 240)","[2.76, 2.88)",
"[200, 240)","[2.88, 3)",
"[240, 280)","[-3, -2.88)",
"[240, 280)","[-2.88, -2.76)",0.061461545493523
"[240, 280)","[-2.76, -2.64)",0.013833242689094341
"[240, 280)","[-2.64, -2.52)",0.01389874392820566
"[240, 280)","[-2.52, -2.4)",0.015619648796509485
"[240, 280)","[-2.4, -2.28)",0.16176188620274373
"[240, 280)","[-2.28, -2.16)",0.0
"[240, 280)","[-2.16, -2.04)",0.2590665024195022
"[240, 280)","[-2.04, -1.92)",1.0
"[240, 280)","[-1.92, -1.8)",
"[240, 280)","[-1.8, -1.68)",
"[240, 280)","[-1.68, -1.56)",0.0
"[240, 280)","[-1.56, -1.44)",
"[240, 280)","[-1.44, -1.32)",
"[240, 280)","[-1.32, -1.2)",
"[240, 280)","[-1.2, -1.08)",
"[240, 280)","[-1.08, -0.96)",
"[240, 280)","[-0.96, -0.84)",
"[240, 280)","[-0.84, -0.72)",
"[240, 280)","[-0.72, -0.6)",
"[240, 280)","[-0.6, -0.48)",
"[240, 280)","[-0.48, -0.36)",
"[240, 280)","[-0.36, -0.24)",
"[240, 280)","[-0.24, -0.12)",
"[240, 280)","[-0.12, 0)",
"[240, 280)","[0, 0.12)",
"[240, 280)","[0.12, 0.24)",
"[240, 280)","[0.24, 0.36)",
"[240, 280)","[0.36, 0.48)",
"[240, 280)","[0.48, 0.6)",
"[240, 280)","[0.6, 0.72)",
"[240, 280)","[0.72, 0.84)",
"[240, 280)","[0.84, 0.96)",
"[240, 280)","[0.96, 1.08)",
"[240, 280)","[1.08, 1.2)",
"[240, 280)","[1.2, 1.32)",
"[240, 280)","[1.32, 1.44)",
"[240, 280)","[1.44, 1.56)",
"[240, 280)","[1.56, 1.68)",
"[240, 280)","[1.68, 1.8)",
"[240, 280)","[1.8, 1.92)",
"[240, 280)","[1.92, 2.04)",
"[240, 280)","[2.04, 2.16)",
"[240, 280)","[2.16, 2.28)",
"[240, 280)","[2.28, 2.4)",
"[240, 280)","[2.4, 2.52)",
"[240, 280)","[2.52, 2.64)",
"[240, 280)","[2.64, 2.76)",
"[240, 280)","[2.76, 2.88)",
"[240, 280)","[2.88, 3)",
"[280, 320)","[-3, -2.88)",0.0
"[280, 320)","[-2.88, -2.76)",0.026012641055821344
"[280, 320)","[-2.76, -2.64)",0.06307753266437144
"[280, 320)","[-2.64, -2.52)",0.0896094230238244
"[280, 320)","[-2.52, -2.4)",0.08906506299941269
"[280, 320)","[-2.4, -2.28)",0.018604767883560136
"[280, 320)","[-2.28, -2.16)",0.0393078924130689
"[280, 320)","[-2.16, -2.04)",0.08137843090992843
"[280, 320)","[-2.04, -1.92)",0.16858646207623035
"[280, 320)","[-1.92, -1.8)",0.0
"[280, 320)","[-1.8, -1.68)",
"[280, 320)","[-1.68, -1.56)",0.0
"[280, 320)","[-1.56, -1.44)",
"[280, 320)","[-1.44, -1.32)",
"[280, 320)","[-1.32, -1.2)",
"[280, 320)","[-1.2, -1.08)",
"[280, 320)","[-1.08, -0.96)",
"[280, 320)","[-0.96, -0.84)",
"[280, 320)","[-0.84, -0.72)",
"[280, 320)","[-0.72, -0.6)",
"[280, 320)","[-0.6, -0.48)",
"[280, 320)","[-0.48, -0.36)",
"[280, 320)","[-0.36, -0.24)",
"[280, 320)","[-0.24, -0.12)",
"[280, 320)","[-0.12, 0)",
"[280, 320)","[0, 0.12)",
"[280, 320)","[0.12, 0.24)",
"[280, 320)","[0.24, 0.36)",
"[280, 320)","[0.36, 0.48)",
"[280, 320)","[0.48, 0.6)",
"[280, 320)","[0.6, 0.72)",
"[280, 320)","[0.72, 0.84)",
"[280, 320)","[0.84, 0.96)",
"[280, 320)","[0.96, 1.08)",
"[280, 320)","[1.08, 1.2)",
"[280, 320)","[1.2, 1.32)",
"[280, 320)","[1.32, 1.44)",
"[280, 320)","[1.44, 1.56)",
"[280, 320)","[1.56, 1.68)",
"[280, 320)","[1.68, 1.8)",
"[280, 320)","[1.8, 1.92)",
"[280, 320)","[1.92, 2.04)",
"[280, 320)","[2.04, 2.16)",
"[280, 320)","[2.16, 2.28)",
"[280, 320)","[2.28, 2.4)",
"[280, 320)","[2.4, 2.52)",
"[280, 320)","[2.52, 2.64)",
"[280, 320)","[2.64, 2.76)",
"[280, 320)","[2.76, 2.88)",
"[280, 320)","[2.88, 3)",
"[320, 360)","[-3, -2.88)",0.0
"[320, 360)","[-2.88, -2.76)",0.01874900980605001
"[320, 360)","[-2.76, -2.64)",0.09060901546058998
"[320, 360)","[-2.64, -2.52)",0.0881736723063369
"[320, 360)","[-2.52, -2.4)",0.11837232771892481
"[320, 360)","[-2.4, -2.28)",0.03028046629787224
"[320, 360)","[-2.28, -2.16)",0.037081078251991535
"[320, 360)","[-2.16, -2.04)",0.10309988153853766
"[320, 360)","[-2.04, -1.92)",0.037378253626156675
"[320, 360)","[-1.92, -1.8)",0.20004279244475615
"[320, 360)","[-1.8, -1.68)",0.0
"[320, 360)","[-1.68, -1.56)",0.0
"[320, 360)","[-1.56, -1.44)",0.0
"[320, 360)","[-1.44, -1.32)",
"[320, 360)","[-1.32, -1.2)",
"[320, 360)","[-1.2, -1.08)",
"[320, 360)","[-1.08, -0.96)",
"[320, 360)","[-0.96, -0.84)",
"[320, 360)","[-0.84, -0.72)",
"[320, 360)","[-0.72, -0.6)",
"[320, 360)","[-0.6, -0.48)",
"[320, 360)","[-0.48, -0.36)",
"[320, 360)","[-0.36, -0.24)",
"[320, 360)","[-0.24, -0.12)",
"[320, 360)","[-0.12, 0)",
"[320, 360)","[0, 0.12)",
"[320, 360)","[0.12, 0.24)",
"[320, 360)","[0.24, 0.36)",
"[320, 360)","[0.36, 0.48)",
"[320, 360)","[0.48, 0.6)",
"[320, 360)","[0.6, 0.72)",
"[320, 360)","[0.72, 0.84)",
"[320, 360)","[0.84, 0.96)",
"[320, 360)","[0.96, 1.08)",
"[320, 360)","[1.08, 1.2)",
"[320, 360)","[1.2, 1.32)",
"[320, 360)","[1.32, 1.44)",
"[320, 360)","[1.44, 1.56)",
"[320, 360)","[1.56, 1.68)",
"[320, 360)","[1.68, 1.8)",
"[320, 360)","[1.8, 1.92)",
"[320, 360)","[1.92, 2.04)",
"[320, 360)","[2.04, 2.16)",
"[320, 360)","[2.16, 2.28)",
"[320, 360)","[2.28, 2.4)",
"[320, 360)","[2.4, 2.52)",
"[320, 360)","[2.52, 2.64)",
"[320, 360)","[2.64, 2.76)",
"[320, 360)","[2.76, 2.88)",
"[320, 360)","[2.88, 3)",
"[360, 400)","[-3, -2.88)",0.0
"[360, 400)","[-2.88, -2.76)",0.10799131739730501
"[360, 400)","[-2.76, -2.64)",0.0579715710818466
"[360, 400)","[-2.64, -2.52)",0.12515620984896847
"[360, 400)","[-2.52, -2.4)",0.0915084057734712
"[360, 400)","[-2.4, -2.28)",0.026702529590120382
"[360, 400)","[-2.28, -2.16)",0.06431644829125412
"[360, 400)","[-2.16, -2.04)",0.08476222428424478
"[360, 400)","[-2.04, -1.92)",0.08319401017859233
"[360, 400)","[-1.92, -1.8)",0.19712148656255163
"[360, 400)","[-1.8, -1.68)",0.0
"[360, 400)","[-1.68, -1.56)",0.0
"[360, 400)","[-1.56, -1.44)",0.0
"[360, 400)","[-1.44, -1.32)",0.0
"[360, 400)","[-1.32, -1.2)",0.0
"[360, 400)","[-1.2, -1.08)",
"[360, 400)","[-1.08, -0.96)",
"[360, 400)","[-0.96, -0.84)",
"[360, 400)","[-0.84, -0.72)",0.0
"[360, 400)","[-0.72, -0.6)",
"[360, 400)","[-0.6, -0.48)",
"[360, 400)","[-0.48, -0.36)",
"[360, 400)","[-0.36, -0.24)",
"[360, 400)","[-0.24, -0.12)",
"[360, 400)","[-0.12, 0)",
"[360, 400)","[0, 0.12)",
"[360, 400)","[0.12, 0.24)",
"[360, 400)","[0.24, 0.36)",
"[360, 400)","[0.36, 0.48)",
"[360, 400)","[0.48, 0.6)",
"[360, 400)","[0.6, 0.72)",
"[360, 400)","[0.72, 0.84)",
"[360, 400)","[0.84, 0.96)",
"[360, 400)","[0.96, 1.08)",
"[360, 400)","[1.08, 1.2)",
"[360, 400)","[1.2, 1.32)",
"[360, 400)","[1.32, 1.44)",
"[360, 400)","[1.44, 1.56)",
"[360, 400)","[1.56, 1.68)",
"[360, 400)","[1.68, 1.8)",
"[360, 400)","[1.8, 1.92)",
"[360, 400)","[1.92, 2.04)",
"[360, 400)","[2.04, 2.16)",
"[360, 400)","[2.16, 2.28)",
"[360, 400)","[2.28, 2.4)",
"[360, 400)","[2.4, 2.52)",
"[360, 400)","[2.52, 2.64)",
"[360, 400)","[2.64, 2.76)",
"[360, 400)","[2.76, 2.88)",
"[360, 400)","[2.88, 3)",
"[400, 440)","[-3, -2.88)",0.0
"[400, 440)","[-2.88, -2.76)",0.043439265477905185
"[400, 440)","[-2.76, -2.64)",0.13998554556211676
"[400, 440)","[-2.64, -2.52)",0.09060934926345324
"[400, 440)","[-2.52, -2.4)",0.05278284636932903
"[400, 440)","[-2.4, -2.28)",0.08751528725640308
"[400, 440)","[-2.28, -2.16)",0.15133597542331118
"[400, 440)","[-2.16, -2.04)",0.10565947244416479
"[400, 440)","[-2.04, -1.92)",0.03446195373458854
"[400, 440)","[-1.92, -1.8)",0.10278491716456936
"[400, 440)","[-1.8, -1.68)",0.0
"[400, 440)","[-1.68, -1.56)",0.11305260731840326
"[400, 440)","[-1.56, -1.44)",0.0
"[400, 440)","[-1.44, -1.32)",0.22517547481420314
"[400, 440)","[-1.32, -1.2)",0.0
"[400, 440)","[-1.2, -1.08)",
"[400, 440)","[-1.08, -0.96)",0.0
"[400, 440)","[-0.96, -0.84)",
"[400, 440)","[-0.84, -0.72)",
"[400, 440)","[-0.72, -0.6)",
"[400, 440)","[-0.6, -0.48)",
"[400, 440)","[-0.48, -0.36)",
"[400, 440)","[-0.36, -0.24)",
"[400, 440)","[-0.24, -0.12)",
"[400, 440)","[-0.12, 0)",
"[400, 440)","[0, 0.12)",
"[400, 440)","[0.12, 0.24)",
"[400, 440)","[0.24, 0.36)",
"[400, 440)","[0.36, 0.48)",
"[400, 440)","[0.48, 0.6)",
"[400, 440)","[0.6, 0.72)",
"[400, 440)","[0.72, 0.84)",
"[400, 440)","[0.84, 0.96)",
"[400, 440)","[0.96, 1.08)",
"[400, 440)","[1.08, 1.2)",
"[400, 440)","[1.2, 1.32)",
"[400, 440)","[1.32, 1.44)",
"[400, 440)","[1.44, 1.56)",
"[400, 440)","[1.56, 1.68)",
"[400, 440)","[1.68, 1.8)",
"[400, 440)","[1.8, 1.92)",
"[400, 440)","[1.92, 2.04)",
"[400, 440)","[2.04, 2.16)",
"[400, 440)","[2.16, 2.28)",
"[400, 440)","[2.28, 2.4)",
"[400, 440)","[2.4, 2.52)",
"[400, 440)","[2.52, 2.64)",
"[400, 440)","[2.64, 2.76)",
"[400, 440)","[2.76, 2.88)",
"[400, 440)","[2.88, 3)",
"[440, 480)","[-3, -2.88)",0.0
"[440, 480)","[-2.88, -2.76)",0.04624995138094961
"[440, 480)","[-2.76, -2.64)",0.04244200655371663
"[440, 480)","[-2.64, -2.52)",0.04524563611327411
"[440, 480)","[-2.52, -2.4)",0.09900380672561261
"[440, 480)","[-2.4, -2.28)",0.05631954400984663
"[440, 480)","[-2.28, -2.16)",0.18751045380629397
"[440, 480)","[-2.16, -2.04)",0.12309675900983885
"[440, 480)","[-2.04, -1.92)",0.04603073274474962
"[440, 480)","[-1.92, -1.8)",0.01875398853884281
"[440, 480)","[-1.8, -1.68)",0.0
"[440, 480)","[-1.68, -1.56)",0.0
"[440, 480)","[-1.56, -1.44)",0.0
"[440, 480)","[-1.44, -1.32)",0.15026765868336228
"[440, 480)","[-1.32, -1.2)",0.0
"[440, 480)","[-1.2, -1.08)",0.0
"[440, 480)","[-1.08, -0.96)",
"[440, 480)","[-0.96, -0.84)",
"[440, 480)","[-0.84, -0.72)",0.0
"[440, 480)","[-0.72, -0.6)",
"[440, 480)","[-0.6, -0.48)",
"[440, 480)","[-0.48, -0.36)",
"[440, 480)","[-0.36, -0.24)",
"[440, 480)","[-0.24, -0.12)",
"[440, 480)","[-0.12, 0)",
"[440, 480)","[0, 0.12)",
"[440, 480)","[0.12, 0.24)",
"[440, 480)","[0.24, 0.36)",
"[440, 480)","[0.36, 0.48)",
"[440, 480)","[0.48, 0.6)",
"[440, 480)","[0.6, 0.72)",
"[440, 480)","[0.72, 0.84)",
"[440, 480)","[0.84, 0.96)",
"[440, 480)","[0.96, 1.08)",
"[440, 480)","[1.08, 1.2)",
"[440, 480)","[1.2, 1.32)",
"[440, 480)","[1.32, 1.44)",
"[440, 480)","[1.44, 1.56)",
"[440, 480)","[1.56, 1.68)",
"[440, 480)","[1.68, 1.8)",
"[440, 480)","[1.8, 1.92)",
"[440, 480)","[1.92, 2.04)",
"[440, 480)","[2.04, 2.16)",
"[440, 480)","[2.16, 2.28)",
"[440, 480)","[2.28, 2.4)",
"[440, 480)","[2.4, 2.52)",
"[440, 480)","[2.52, 2.64)",
"[440, 480)","[2.64, 2.76)",
"[440, 480)","[2.76, 2.88)",
"[440, 480)","[2.88, 3)",
"[480, 520)","[-3, -2.88)",0.15386684474029824
"[480, 520)","[-2.88, -2.76)",0.07093305394387742
"[480, 520)","[-2.76, -2.64)",0.083752663535264
"[480, 520)","[-2.64, -2.52)",0.1345805921847531
"[480, 520)","[-2.52, -2.4)",0.10464044301042005
"[480, 520)","[-2.4, -2.28)",0.02509889445018306
"[480, 520)","[-2.28, -2.16)",0.18149986811275104
"[480, 520)","[-2.16, -2.04)",0.024065283273670267
"[480, 520)","[-2.04, -1.92)",0.05328859999006755
"[480, 520)","[-1.92, -1.8)",0.11366928065689427
"[480, 520)","[-1.8, -1.68)",0.2252933826115118
"[480, 520)","[-1.68, -1.56)",0.22024230140688195
"[480, 520)","[-1.56, -1.44)",0.06327876820343709
"[480, 520)","[-1.44, -1.32)",0.41254831618403287
"[480, 520)","[-1.32, -1.2)",0.0
"[480, 520)","[-1.2, -1.08)",0.0
"[480, 520)","[-1.08, -0.96)",
"[480, 520)","[-0.96, -0.84)",0.0
"[480, 520)","[-0.84, -0.72)",
"[480, 520)","[-0.72, -0.6)",0.0
"[480, 520)","[-0.6, -0.48)",
"[480, 520)","[-0.48, -0.36)",
"[480, 520)","[-0.36, -0.24)",
"[480, 520)","[-0.24, -0.12)",
"[480, 520)","[-0.12, 0)",
"[480, 520)","[0, 0.12)",
"[480, 520)","[0.12, 0.24)",
"[480, 520)","[0.24, 0.36)",
"[480, 520)","[0.36, 0.48)",
"[480, 520)","[0.48, 0.6)",
"[480, 520)","[0.6, 0.72)",
"[480, 520)","[0.72, 0.84)",
"[480, 520)","[0.84, 0.96)",
"[480, 520)","[0.96, 1.08)",
"[480, 520)","[1.08, 1.2)",
"[480, 520)","[1.2, 1.32)",
"[480, 520)","[1.32, 1.44)",
"[480, 520)","[1.44, 1.56)",
"[480, 520)","[1.56, 1.68)",
"[480, 520)","[1.68, 1.8)",
"[480, 520)","[1.8, 1.92)",
"[480, 520)","[1.92, 2.04)",
"[480, 520)","[2.04, 2.16)",
"[480, 520)","[2.16, 2.28)",
"[480, 520)","[2.28, 2.4)",
"[480, 520)","[2.4, 2.52)",
"[480, 520)","[2.52, 2.64)",
"[480, 520)","[2.64, 2.76)",
"[480, 520)","[2.76, 2.88)",
"[480, 520)","[2.88, 3)",
