pt,eta,efficiency
"[120, 160)","[1.44, 1.56)",
"[120, 160)","[1.56, 1.68)",
"[120, 160)","[1.68, 1.8)",
"[120, 160)","[1.8, 1.92)",
"[120, 160)","[1.92, 2.04)",
"[120, 160)","[2.04, 2.16)",
"[120, 160)","[2.16, 2.28)",
"[120, 160)","[2.28, 2.4)",
"[120, 160)","[2.4, 2.52)",
"[120, 160)","[2.52, 2.64)",
"[120, 160)","[2.64, 2.76)",
"[120, 160)","[2.76, 2.88)",
"[120, 160)","[2.88, 3)",
"[160, 200)","[-3, -2.88)",
"[160, 200)","[-2.88, -2.76)",
"[160, 200)","[-2.76, -2.64)",
"[160, 200)","[-2.64, -2.52)",
"[160, 200)","[-2.52, -2.4)",
"[160, 200)","[-2.4, -2.28)",0.3641982916354604
"[160, 200)","[-2.28, -2.16)",0.0
"[160, 200)","[-2.16, -2.04)",0.0
"[160, 200)","[-2.04, -1.92)",0.0
"[160, 200)","[-1.92, -1.8)",0.0
"[160, 200)","[-1.8, -1.68)",0.0
"[160, 200)","[-1.68, -1.56)",0.0
"[160, 200)","[-1.56, -1.44)",0.0
"[160, 200)","[-1.44, -1.32)",
"[160, 200)","[-1.32, -1.2)",
"[160, 200)","[-1.2, -1.08)",
"[160, 200)","[-1.08, -0.96)",
"[160, 200)","[-0.96, -0.84)",
"[160, 200)","[-0.84, -0.72)",
"[160, 200)","[-0.72, -0.6)",
"[160, 200)","[-0.6, -0.48)",
"[160, 200)","[-0.48, -0.36)",
"[160, 200)","[-0.36, -0.24)",
"[160, 200)","[-0.24, -0.12)",
"[160, 200)","[-0.12, 0)",
"[160, 200)","[0, 0.12)",
"[160, 200)","[0.12, 0.24)",
"[160, 200)","[0.24, 0.36)",
"[160, 200)","[0.36, 0.48)",
"[160, 200)","[0.48, 0.6)",
"[160, 200)","[0.6, 0.72)",
"[160, 200)","[0.72, 0.84)",
"[160, 200)","[0.84, 0.96)",
"[160, 200)","[0.96, 1.08)",
"[160, 200)","[1.08, 1.2)",
"[160, 200)","[1.2, 1.32)",
"[160, 200)","[1.32, 1.44)",
"[160, 200)","[1.44, 1.56)",
"[160, 200)","[1.56, 1.68)",
"[160, 200)","[1.68, 1.8)",
"[160, 200)","[1.8, 1.92)",
"[160, 200)","[1.92, 2.04)",
"[160, 200)","[2.04, 2.16)",
"[160, 200)","[2.16, 2.28)",
"[160, 200)","[2.28, 2.4)",
"[160, 200)","[2.4, 2.52)",
"[160, 200)","[2.52, 2.64)",
"[160, 200)","[2.64, 2.76)",
"[160, 200)","[2.76, 2.88)",
"[160, 200)","[2.88, 3)",
"[200, 240)","[-3, -2.88)",
"[200, 240)","[-2.88, -2.76)",
"[200, 240)","[-2.76, -2.64)",
"[200, 240)","[-2.64, -2.52)",
"[200, 240)","[-2.52, -2.4)",0.0
"[200, 240)","[-2.4, -2.28)",0.0
"[200, 240)","[-2.28, -2.16)",0.06973328734390778
"[200, 240)","[-2.16, -2.04)",0.0
"[200, 240)","[-2.04, -1.92)",0.11893485102715817
"[200, 240)","[-1.92, -1.8)",0.12482670057376376
"[200, 240)","[-1.8, -1.68)",0.03328759906098532
"[200, 240)","[-1.68, -1.56)",0.051102973055858834
"[200, 240)","[-1.56, -1.44)",0.0
"[200, 240)","[-1.44, -1.32)",0.0
"[200, 240)","[-1.32, -1.2)",0.0
"[200, 240)","[-1.2, -1.08)",0.0
"[200, 240)","[-1.08, -0.96)",0.0
"[200, 240)","[-0.96, -0.84)",0.0
"[200, 240)","[-0.84, -0.72)",
"[200, 240)","[-0.72, -0.6)",0.0
"[200, 240)","[-0.6, -0.48)",
"[200, 240)","[-0.48, -0.36)",
"[200, 240)","[-0.36, -0.24)",
"[200, 240)","[-0.24, -0.12)",
"[200, 240)","[-0.12, 0)",
"[200, 240)","[0, 0.12)",
"[200, 240)","[0.12, 0.24)",
"[200, 240)","[0.24, 0.36)",
"[200, 240)","[0.36, 0.48)",
"[200, 240)","[0.48, 0.6)",
"[200, 240)","[0.6, 0.72)",
"[200, 240)","[0.72, 0.84)",
"[200, 240)","[0.84, 0.96)",
"[200, 240)","[0.96, 1.08)",
"[200, 240)","[1.08, 1.2)",
"[200, 240)","[1.2, 1.32)",
"[200, 240)","[1.32, 1.44)",
"[200, 240)","[1.44, 1.56)",
"[200, 240)","[1.56, 1.68)",
"[200, 240)","[1.68, 1.8)",
"[200, 240)","[1.8, 1.92)",
"[200, 240)","[1.92, 2.04)",
"[200, 240)","[2.04, 2.16)",
"[200, 240)","[2.16, 2.28)",
"[200, 240)","[2.28, 2.4)",
"[200, 240)","[2.4, 2.52)",
"[200, 240)","[2.52, 2.64)",
"[200, 240)","[2.64, 2.76)",
"[200, 240)","[2.76, 2.88)",
"[200, 240)","[2.88, 3)",
"[240, 280)","[-3, -2.88)",
"[240, 280)","[-2.88, -2.76)",
"[240, 280)","[-2.76, -2.64)",
"[240, 280)","[-2.64, -2.52)",
"[240, 280)","[-2.52, -2.4)",0.0
"[240, 280)","[-2.4, -2.28)",0.0
"[240, 280)","[-2.28, -2.16)",0.0
"[240, 280)","[-2.16, -2.04)",0.03641658244772405
"[240, 280)","[-2.04, -1.92)",0.011683612456331214
"[240, 280)","[-1.92, -1.8)",0.00826695205624561
"[240, 280)","[-1.8, -1.68)",0.08421939949300469
"[240, 280)","[-1.68, -1.56)",0.034484358952111334
"[240, 280)","[-1.56, -1.44)",0.030955233979922232
"[240, 280)","[-1.44, -1.32)",0.03919572015610059
"[240, 280)","[-1.32, -1.2)",0.0
"[240, 280)","[-1.2, -1.08)",0.07833427784183065
"[240, 280)","[-1.08, -0.96)",0.0
"[240, 280)","[-0.96, -0.84)",0.0
"[240, 280)","[-0.84, -0.72)",0.0
"[240, 280)","[-0.72, -0.6)",
"[240, 280)","[-0.6, -0.48)",0.0
"[240, 280)","[-0.48, -0.36)",
"[240, 280)","[-0.36, -0.24)",
"[240, 280)","[-0.24, -0.12)",
"[240, 280)","[-0.12, 0)",
"[240, 280)","[0, 0.12)",
"[240, 280)","[0.12, 0.24)",
"[240, 280)","[0.24, 0.36)",
"[240, 280)","[0.36, 0.48)",
"[240, 280)","[0.48, 0.6)",
"[240, 280)","[0.6, 0.72)",
"[240, 280)","[0.72, 0.84)",
"[240, 280)","[0.84, 0.96)",
"[240, 280)","[0.96, 1.08)",
"[240, 280)","[1.08, 1.2)",
"[240, 280)","[1.2, 1.32)",
"[240, 280)","[1.32, 1.44)",
"[240, 280)","[1.44, 1.56)",
"[240, 280)","[1.56, 1.68)",
"[240, 280)","[1.68, 1.8)",
"[240, 280)","[1.8, 1.92)",
"[240, 280)","[1.92, 2.04)",
"[240, 280)","[2.04, 2.16)",
"[240, 280)","[2.16, 2.28)",
"[240, 280)","[2.28, 2.4)",
"[240, 280)","[2.4, 2.52)",
"[240, 280)","[2.52, 2.64)",
"[240, 280)","[2.64, 2.76)",
"[240, 280)","[2.76, 2.88)",
"[240, 280)","[2.88, 3)",
"[280, 320)","[-3, -2.88)",
"[280, 320)","[-2.88, -2.76)",
"[280, 320)","[-2.76, -2.64)",
"[280, 320)","[-2.64, -2.52)",
"[280, 320)","[-2.52, -2.4)",0.0
"[280, 320)","[-2.4, -2.28)",0.03372204553485789
"[280, 320)","[-2.28, -2.16)",0.030352443142538856
"[280, 320)","[-2.16, -2.04)",0.0470562750395975
"[280, 320)","[-2.04, -1.92)",0.0295194596556236
"[280, 320)","[-1.92, -1.8)",0.059061847927971714
"[280, 320)","[-1.8, -1.68)",0.062353087346699296
"[280, 320)","[-1.68, -1.56)",0.02588424151081964
"[280, 320)","[-1.56, -1.44)",0.2621923370656385
"[280, 320)","[-1.44, -1.32)",0.0
"[280, 320)","[-1.32, -1.2)",0.0
"[280, 320)","[-1.2, -1.08)",0.0
"[280, 320)","[-1.08, -0.96)",0.11627485058752692
"[280, 320)","[-0.96, -0.84)",0.0
"[280, 320)","[-0.84, -0.72)",0.0
"[280, 320)","[-0.72, -0.6)",0.0
"[280, 320)","[-0.6, -0.48)",
"[280, 320)","[-0.48, -0.36)",
"[280, 320)","[-0.36, -0.24)",
"[280, 320)","[-0.24, -0.12)",0.0
"[280, 320)","[-0.12, 0)",
"[280, 320)","[0, 0.12)",
"[280, 320)","[0.12, 0.24)",
"[280, 320)","[0.24, 0.36)",
"[280, 320)","[0.36, 0.48)",
"[280, 320)","[0.48, 0.6)",
"[280, 320)","[0.6, 0.72)",
"[280, 320)","[0.72, 0.84)",
"[280, 320)","[0.84, 0.96)",
"[280, 320)","[0.96, 1.08)",
"[280, 320)","[1.08, 1.2)",
"[280, 320)","[1.2, 1.32)",
"[280, 320)","[1.32, 1.44)",
"[280, 320)","[1.44, 1.56)",
"[280, 320)","[1.56, 1.68)",
"[280, 320)","[1.68, 1.8)",
"[280, 320)","[1.8, 1.92)",
"[280, 320)","[1.92, 2.04)",
"[280, 320)","[2.04, 2.16)",
"[280, 320)","[2.16, 2.28)",
"[280, 320)","[2.28, 2.4)",
"[280, 320)","[2.4, 2.52)",
"[280, 320)","[2.52, 2.64)",
"[280, 320)","[2.64, 2.76)",
"[280, 320)","[2.76, 2.88)",
"[280, 320)","[2.88, 3)",
"[320, 360)","[-3, -2.88)",
"[320, 360)","[-2.88, -2.76)",
"[320, 360)","[-2.76, -2.64)",
"[320, 360)","[-2.64, -2.52)",0.0
"[320, 360)","[-2.52, -2.4)",0.0
"[320, 360)","[-2.4, -2.28)",0.09518234967186481
"[320, 360)","[-2.28, -2.16)",0.04627304907406556
"[320, 360)","[-2.16, -2.04)",0.07971641636341151
"[320, 360)","[-2.04, -1.92)",0.0436075379402721
"[320, 360)","[-1.92, -1.8)",0.12272392643988518
"[320, 360)","[-1.8, -1.68)",0.09557810759874147
"[320, 360)","[-1.68, -1.56)",0.05709514519584579
"[320, 360)","[-1.56, -1.44)",0.016318490073805893
"[320, 360)","[-1.44, -1.32)",0.04934186276440735
"[320, 360)","[-1.32, -1.2)",0.02447119788780806
"[320, 360)","[-1.2, -1.08)",0.0
"[320, 360)","[-1.08, -0.96)",0.04993903954275774
"[320, 360)","[-0.96, -0.84)",0.0
"[320, 360)","[-0.84, -0.72)",
"[320, 360)","[-0.72, -0.6)",0.0
"[320, 360)","[-0.6, -0.48)",0.0
"[320, 360)","[-0.48, -0.36)",0.0
"[320, 360)","[-0.36, -0.24)",0.0
"[320, 360)","[-0.24, -0.12)",0.0
"[320, 360)","[-0.12, 0)",
"[320, 360)","[0, 0.12)",0.0
"[320, 360)","[0.12, 0.24)",
"[320, 360)","[0.24, 0.36)",
"[320, 360)","[0.36, 0.48)",
"[320, 360)","[0.48, 0.6)",
"[320, 360)","[0.6, 0.72)",
"[320, 360)","[0.72, 0.84)",
"[320, 360)","[0.84, 0.96)",
"[320, 360)","[0.96, 1.08)",
"[320, 360)","[1.08, 1.2)",
"[320, 360)","[1.2, 1.32)",
"[320, 360)","[1.32, 1.44)",
"[320, 360)","[1.44, 1.56)",
"[320, 360)","[1.56, 1.68)",
"[320, 360)","[1.68, 1.8)",
"[320, 360)","[1.8, 1.92)",
"[320, 360)","[1.92, 2.04)",
"[320, 360)","[2.04, 2.16)",
"[320, 360)","[2.16, 2.28)",
"[320, 360)","[2.28, 2.4)",
"[320, 360)","[2.4, 2.52)",
"[320, 360)","[2.52, 2.64)",
"[320, 360)","[2.64, 2.76)",
"[320, 360)","[2.76, 2.88)",
"[320, 360)","[2.88, 3)",
"[360, 400)","[-3, -2.88)",
"[360, 400)","[-2.88, -2.76)",
"[360, 400)","[-2.76, -2.64)",
"[360, 400)","[-2.64, -2.52)",0.0
"[360, 400)","[-2.52, -2.4)",0.0
"[360, 400)","[-2.4, -2.28)",0.12070684517861283
"[360, 400)","[-2.28, -2.16)",0.02173424085954964
"[360, 400)","[-2.16, -2.04)",0.10972405595883086
"[360, 400)","[-2.04, -1.92)",0.10844339430888532
"[360, 400)","[-1.92, -1.8)",0.04228137654569943
"[360, 400)","[-1.8, -1.68)",0.10395152952011791
"[360, 400)","[-1.68, -1.56)",0.05492148467765636
"[360, 400)","[-1.56, -1.44)",0.03887499878520504
"[360, 400)","[-1.44, -1.32)",0.12533761298214988
"[360, 400)","[-1.32, -1.2)",0.08285019791557414
"[360, 400)","[-1.2, -1.08)",0.04539712184747141
"[360, 400)","[-1.08, -0.96)",0.07399448837448735
"[360, 400)","[-0.96, -0.84)",0.03843760399334443
"[360, 400)","[-0.84, -0.72)",0.08925193298343989
"[360, 400)","[-0.72, -0.6)",0.11550409543985707
"[360, 400)","[-0.6, -0.48)",0.09552661155516
"[360, 400)","[-0.48, -0.36)",0.0
"[360, 400)","[-0.36, -0.24)",0.0
"[360, 400)","[-0.24, -0.12)",0.0
"[360, 400)","[-0.12, 0)",0.0
"[360, 400)","[0, 0.12)",
"[360, 400)","[0.12, 0.24)",
"[360, 400)","[0.24, 0.36)",
"[360, 400)","[0.36, 0.48)",
"[360, 400)","[0.48, 0.6)",0.0
"[360, 400)","[0.6, 0.72)",
"[360, 400)","[0.72, 0.84)",
"[360, 400)","[0.84, 0.96)",
"[360, 400)","[0.96, 1.08)",
"[360, 400)","[1.08, 1.2)",
"[360, 400)","[1.2, 1.32)",
"[360, 400)","[1.32, 1.44)",
"[360, 400)","[1.44, 1.56)",
"[360, 400)","[1.56, 1.68)",
"[360, 400)","[1.68, 1.8)",
"[360, 400)","[1.8, 1.92)",
"[360, 400)","[1.92, 2.04)",
"[360, 400)","[2.04, 2.16)",
"[360, 400)","[2.16, 2.28)",
"[360, 400)","[2.28, 2.4)",
"[360, 400)","[2.4, 2.52)",
"[360, 400)","[2.52, 2.64)",
"[360, 400)","[2.64, 2.76)",
"[360, 400)","[2.76, 2.88)",
"[360, 400)","[2.88, 3)",
"[400, 440)","[-3, -2.88)",
"[400, 440)","[-2.88, -2.76)",
"[400, 440)","[-2.76, -2.64)",
"[400, 440)","[-2.64, -2.52)",0.0
"[400, 440)","[-2.52, -2.4)",0.0
"[400, 440)","[-2.4, -2.28)",0.0355788092511672
"[400, 440)","[-2.28, -2.16)",0.13518873385263902
"[400, 440)","[-2.16, -2.04)",0.053061388948159566
"[400, 440)","[-2.04, -1.92)",0.08216845647944666
"[400, 440)","[-1.92, -1.8)",0.10768967102631324
"[400, 440)","[-1.8, -1.68)",0.09209495996306308
"[400, 440)","[-1.68, -1.56)",0.15960309758302405
"[400, 440)","[-1.56, -1.44)",0.0781654337168861
"[400, 440)","[-1.44, -1.32)",0.07222096600122506
"[400, 440)","[-1.32, -1.2)",0.03738906298078214
"[400, 440)","[-1.2, -1.08)",0.030934050696723475
"[400, 440)","[-1.08, -0.96)",0.027169138049967064
"[400, 440)","[-0.96, -0.84)",0.07938061375058597
"[400, 440)","[-0.84, -0.72)",0.028965450382826982
"[400, 440)","[-0.72, -0.6)",0.0872357273120846
"[400, 440)","[-0.6, -0.48)",0.021697968507225867
"[400, 440)","[-0.48, -0.36)",0.0
"[400, 440)","[-0.36, -0.24)",0.0
"[400, 440)","[-0.24, -0.12)",0.0
"[400, 440)","[-0.12, 0)",0.0
"[400, 440)","[0, 0.12)",0.0
"[400, 440)","[0.12, 0.24)",
"[400, 440)","[0.24, 0.36)",1.0
"[400, 440)","[0.36, 0.48)",
"[400, 440)","[0.48, 0.6)",
"[400, 440)","[0.6, 0.72)",
"[400, 440)","[0.72, 0.84)",
"[400, 440)","[0.84, 0.96)",
"[400, 440)","[0.96, 1.08)",
"[400, 440)","[1.08, 1.2)",
"[400, 440)","[1.2, 1.32)",
"[400, 440)","[1.32, 1.44)",
"[400, 440)","[1.44, 1.56)",
"[400, 440)","[1.56, 1.68)",
"[400, 440)","[1.68, 1.8)",
"[400, 440)","[1.8, 1.92)",
"[400, 440)","[1.92, 2.04)",
"[400, 440)","[2.04, 2.16)",
"[400, 440)","[2.16, 2.28)",
"[400, 440)","[2.28, 2.4)",
"[400, 440)","[2.4, 2.52)",
"[400, 440)","[2.52, 2.64)",
"[400, 440)","[2.64, 2.76)",
"[400, 440)","[2.76, 2.88)",
"[400, 440)","[2.88, 3)",
"[440, 480)","[-3, -2.88)",
"[440, 480)","[-2.88, -2.76)",
"[440, 480)","[-2.76, -2.64)",
"[440, 480)","[-2.64, -2.52)",0.11317514596741679
"[440, 480)","[-2.52, -2.4)",0.053238421823225704
"[440, 480)","[-2.4, -2.28)",0.05724374903154597
"[440, 480)","[-2.28, -2.16)",0.11262867802577665
"[440, 480)","[-2.16, -2.04)",0.079774737258547
"[440, 480)","[-2.04, -1.92)",0.03948936183489463
"[440, 480)","[-1.92, -1.8)",0.06205315887728881
"[440, 480)","[-1.8, -1.68)",0.12981040798405702
"[440, 480)","[-1.68, -1.56)",0.08404992110607679
"[440, 480)","[-1.56, -1.44)",0.07435467233246788
"[440, 480)","[-1.44, -1.32)",0.07498757298391366
"[440, 480)","[-1.32, -1.2)",0.11292183998122389
"[440, 480)","[-1.2, -1.08)",0.03587663299612427
"[440, 480)","[-1.08, -0.96)",0.04599089974450066
"[440, 480)","[-0.96, -0.84)",0.11447811981988915
"[440, 480)","[-0.84, -0.72)",0.025380213714566984
"[440, 480)","[-0.72, -0.6)",0.0
"[440, 480)","[-0.6, -0.48)",0.0431247138067032
"[440, 480)","[-0.48, -0.36)",0.04771272629727432
"[440, 480)","[-0.36, -0.24)",0.19513072038324564
"[440, 480)","[-0.24, -0.12)",0.0
"[440, 480)","[-0.12, 0)",0.0
"[440, 480)","[0, 0.12)",0.0
"[440, 480)","[0.12, 0.24)",0.17113224602422875
"[440, 480)","[0.24, 0.36)",0.0
"[440, 480)","[0.36, 0.48)",0.0
"[440, 480)","[0.48, 0.6)",0.0
"[440, 480)","[0.6, 0.72)",
"[440, 480)","[0.72, 0.84)",0.0
"[440, 480)","[0.84, 0.96)",0.0
"[440, 480)","[0.96, 1.08)",0.8489850499900751
"[440, 480)","[1.08, 1.2)",
"[440, 480)","[1.2, 1.32)",
"[440, 480)","[1.32, 1.44)",0.0
"[440, 480)","[1.44, 1.56)",
"[440, 480)","[1.56, 1.68)",
"[440, 480)","[1.68, 1.8)",
"[440, 480)","[1.8, 1.92)",0.0
"[440, 480)","[1.92, 2.04)",
"[440, 480)","[2.04, 2.16)",
"[440, 480)","[2.16, 2.28)",
"[440, 480)","[2.28, 2.4)",
"[440, 480)","[2.4, 2.52)",
"[440, 480)","[2.52, 2.64)",
"[440, 480)","[2.64, 2.76)",
"[440, 480)","[2.76, 2.88)",
"[440, 480)","[2.88, 3)",
"[480, 520)","[-3, -2.88)",
"[480, 520)","[-2.88, -2.76)",
"[480, 520)","[-2.76, -2.64)",
"[480, 520)","[-2.64, -2.52)",0.0
"[480, 520)","[-2.52, -2.4)",0.16327094523000474
"[480, 520)","[-2.4, -2.28)",0.0529957982107728
"[480, 520)","[-2.28, -2.16)",0.09765456531916816
"[480, 520)","[-2.16, -2.04)",0.08336035304072564
"[480, 520)","[-2.04, -1.92)",0.07243712885532452
"[480, 520)","[-1.92, -1.8)",0.09223924148036367
"[480, 520)","[-1.8, -1.68)",0.08927228438469596
"[480, 520)","[-1.68, -1.56)",0.06908600255288375
"[480, 520)","[-1.56, -1.44)",0.06697769350230891
"[480, 520)","[-1.44, -1.32)",0.08251135064115885
"[480, 520)","[-1.32, -1.2)",0.07604860944451441
"[480, 520)","[-1.2, -1.08)",0.08783681359091551
"[480, 520)","[-1.08, -0.96)",0.07388488474448632
"[480, 520)","[-0.96, -0.84)",0.08493549006196462
"[480, 520)","[-0.84, -0.72)",0.09018845097798533
"[480, 520)","[-0.72, -0.6)",0.04989871922013799
"[480, 520)","[-0.6, -0.48)",0.010483454411643242
"[480, 520)","[-0.48, -0.36)",0.0
"[480, 520)","[-0.36, -0.24)",0.04963318561985619
"[480, 520)","[-0.24, -0.12)",0.1902025199977399
"[480, 520)","[-0.12, 0)",0.13898231475395018
"[480, 520)","[0, 0.12)",0.0
"[480, 520)","[0.12, 0.24)",0.0
"[480, 520)","[0.24, 0.36)",0.0
"[480, 520)","[0.36, 0.48)",
"[480, 520)","[0.48, 0.6)",0.20564179915494804
"[480, 520)","[0.6, 0.72)",0.0
"[480, 520)","[0.72, 0.84)",0.0
